_id,INSPECT_ID,SR_NUM,BEG_DATE,END_DATE,STATUS
33944,210949,HCE-20230906-4544,2024-01-24T00:00:00,2024-01-25T00:00:00,
33945,210951,HCE-20230830-4448,2024-01-24T00:00:00,2024-01-25T00:00:00,
33946,210952,HCE-20240119-1891,2024-01-24T00:00:00,2024-01-25T00:00:00,NO CAUSE FOR ACTION INSPECTION
33947,210817,HCE-20231218-5474,2024-01-17T00:00:00,2024-01-18T00:00:00,
33948,210818,HCE-20230831-4482,2024-01-17T00:00:00,2024-01-18T00:00:00,
33949,210819,HCE-20231130-5311,2024-01-17T00:00:00,2024-01-18T00:00:00,
33950,210820,HCE-20231219-5485,2024-01-18T00:00:00,2024-01-18T00:00:00,
33951,210821,HCE-20231218-5469,2024-01-18T00:00:00,2024-01-18T00:00:00,
33952,210569,HCE-20230912-4637,2024-01-02T00:00:00,2024-01-03T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
33953,210919,HCE-20230815-4236,2024-01-22T00:00:00,2024-01-23T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
33954,210920,HCE-20230925-4775,2024-01-22T00:00:00,2024-01-23T00:00:00,
33955,210921,HCE-20230814-4210,2024-01-19T00:00:00,2024-01-23T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
33956,210922,HCE-20230901-4496,2024-01-19T00:00:00,2024-01-23T00:00:00,
33957,210923,HCE-20230609-3390,2024-01-22T00:00:00,2024-01-23T00:00:00,
33958,210612,HCE-20230804-4108,2024-01-04T00:00:00,2024-01-04T00:00:00,
33959,210613,HCE-20230815-4235,2024-01-03T00:00:00,2024-01-04T00:00:00,
33960,210679,HCE-20231031-5065,2024-01-09T00:00:00,2024-01-09T00:00:00,
33961,210849,HCE-20230821-4308,2024-01-17T00:00:00,2024-01-19T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
33962,210850,HCE-20231201-5335,2024-01-17T00:00:00,2024-01-19T00:00:00,
33963,210854,HCE-20231005-4838,2024-01-17T00:00:00,2024-01-19T00:00:00,
33964,210856,HCE-20231004-4832,2024-01-18T00:00:00,2024-01-19T00:00:00,
33965,210858,HCE-20231222-5537,2024-01-18T00:00:00,2024-01-19T00:00:00,
33966,210868,HCE-20231019-4969,2024-01-17T00:00:00,2024-01-19T00:00:00,
33967,211025,HCE-20231120-5252,2024-01-29T00:00:00,2024-01-30T00:00:00,
33968,211026,HCE-20231023-5018,2024-01-29T00:00:00,2024-01-30T00:00:00,
33969,211027,HCE-20231023-5017,2024-01-29T00:00:00,2024-01-30T00:00:00,
33970,211029,HCE-20231025-5034,2024-01-29T00:00:00,2024-01-30T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
33971,211030,HCE-20231019-4967,2024-01-29T00:00:00,2024-01-30T00:00:00,
33972,211031,HCE-20230901-4495,2024-01-26T00:00:00,2024-01-30T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
33973,211033,HCE-20231115-5207,2024-01-29T00:00:00,2024-01-30T00:00:00,
33974,211034,HCE-20231031-5079,2024-01-26T00:00:00,2024-01-30T00:00:00,
33975,211035,HCE-20230921-4741,2024-01-26T00:00:00,2024-01-30T00:00:00,
33976,211036,HCE-20230908-4575,2024-01-26T00:00:00,2024-01-30T00:00:00,
33977,210891,HCE-20240118-1886,2024-01-22T00:00:00,2024-01-22T00:00:00,
33978,210914,HCE-20230912-4625,2024-01-22T00:00:00,2024-01-23T00:00:00,
33979,210625,HCE-20231120-5247,2024-01-04T00:00:00,2024-01-05T00:00:00,
33980,211006,HCE-20230721-3875,2024-01-26T00:00:00,2024-01-29T00:00:00,
33981,211008,HCE-20231017-4924,2024-01-25T00:00:00,2024-01-29T00:00:00,
33982,211009,HCE-20231025-5040,2024-01-26T00:00:00,2024-01-29T00:00:00,
33983,210586,HCE-20231109-5170,2024-01-03T00:00:00,2024-01-04T00:00:00,
33984,210587,HCE-20230919-4722,2024-01-03T00:00:00,2024-01-04T00:00:00,
33985,210597,HCE-20231212-5413,2024-01-03T00:00:00,2024-01-04T00:00:00,
33986,210607,HCE-20231116-5220,2024-01-03T00:00:00,2024-01-04T00:00:00,
33987,210631,HCE-20231025-5046,2024-01-04T00:00:00,2024-01-05T00:00:00,
33988,210632,HCE-20231208-5397,2024-01-05T00:00:00,2024-01-05T00:00:00,
33989,210633,HCE-20231128-5291,2024-01-05T00:00:00,2024-01-05T00:00:00,
33990,210634,HCE-20230328-2358,2024-01-05T00:00:00,2024-01-05T00:00:00,
33991,210635,HCE-20231103-5117,2024-01-05T00:00:00,2024-01-05T00:00:00,
33992,210660,HCE-20240102-1003,2024-01-05T00:00:00,2024-01-08T00:00:00,
33993,210672,HCE-20231129-5305,2024-01-04T00:00:00,2024-01-09T00:00:00,
33994,210673,HCE-20230925-4773,2024-01-04T00:00:00,2024-01-09T00:00:00,
33995,210674,HCE-20230816-4247,2024-01-04T00:00:00,2024-01-09T00:00:00,
33996,210675,HCE-20231109-5184,2024-01-04T00:00:00,2024-01-09T00:00:00,NO CAUSE FOR ACTION INSPECTION
33997,210676,HCE-20230912-4623,2024-01-04T00:00:00,2024-01-09T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
33998,210677,HCE-20231017-4949,2024-01-04T00:00:00,2024-01-09T00:00:00,NO CAUSE FOR ACTION INSPECTION
33999,210664,HCE-20231129-5303,2024-01-08T00:00:00,2024-01-08T00:00:00,
34000,210959,HCE-20220810-3935,2023-10-24T00:00:00,2024-01-25T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34001,211032,HCE-20240123-1917,2024-01-29T00:00:00,2024-01-30T00:00:00,
34002,210783,HCE-20230912-4627,2024-01-12T00:00:00,2024-01-16T00:00:00,
34003,210590,HCE-20231006-4856,2023-12-29T00:00:00,2024-01-04T00:00:00,
34004,210591,HCE-20231006-4854,2023-12-29T00:00:00,2024-01-04T00:00:00,
34005,210598,HCE-20231117-5241,2024-01-03T00:00:00,2024-01-04T00:00:00,NO CAUSE FOR ACTION INSPECTION
34006,210601,HCE-20231122-5274,2024-01-04T00:00:00,2024-01-04T00:00:00,
34007,210604,HCE-20231130-5314,2024-01-03T00:00:00,2024-01-04T00:00:00,
34008,210614,HCE-20230905-4520,2024-01-03T00:00:00,2024-01-04T00:00:00,
34009,210615,HCE-20231102-5096,2024-01-04T00:00:00,2024-01-04T00:00:00,NO CAUSE FOR ACTION INSPECTION
34010,210733,HCE-20231128-5292,2024-01-11T00:00:00,2024-01-11T00:00:00,
34011,210737,HCE-20230815-4219,2024-01-10T00:00:00,2024-01-11T00:00:00,
34012,210742,HCE-20231102-5104,2024-01-11T00:00:00,2024-01-11T00:00:00,
34013,210616,HCE-20231109-5174,2024-01-04T00:00:00,2024-01-04T00:00:00,
34014,210618,HCE-20230627-3550,2024-01-04T00:00:00,2024-01-04T00:00:00,
34015,210685,HCE-20240108-1066,2024-01-09T00:00:00,2024-01-10T00:00:00,
34016,210691,HCE-20230828-4429,2024-01-10T00:00:00,2024-01-10T00:00:00,
34017,210750,HCE-20231019-4962,2024-01-11T00:00:00,2024-01-12T00:00:00,NO CAUSE FOR ACTION INSPECTION
34018,210751,HCE-20231128-5288,2024-01-11T00:00:00,2024-01-12T00:00:00,
34019,210788,HCE-20240110-1816,2024-01-16T00:00:00,2024-01-17T00:00:00,
34020,210792,HCE-20231121-5259,2024-01-11T00:00:00,2024-01-17T00:00:00,
34021,210793,HCE-20231130-5313,2024-01-11T00:00:00,2024-01-17T00:00:00,
34022,210665,HCE-20230816-4249,2024-01-08T00:00:00,2024-01-09T00:00:00,
34023,210667,HCE-20231109-5175,2024-01-08T00:00:00,2024-01-09T00:00:00,
34024,210668,HCE-20231030-5061,2024-01-08T00:00:00,2024-01-09T00:00:00,
34025,210669,HCE-20231109-5173,2024-01-08T00:00:00,2024-01-09T00:00:00,
34026,211010,HCE-20231019-4976,2024-01-26T00:00:00,2024-01-29T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34027,211011,HCE-20231208-5399,2024-01-25T00:00:00,2024-01-29T00:00:00,NO CAUSE FOR ACTION INSPECTION
34028,210847,HCE-20230913-4661,2024-01-18T00:00:00,2024-01-19T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34029,210848,HCE-20230710-3682,2024-01-18T00:00:00,2024-01-19T00:00:00,
34030,210863,HCE-20230808-4139,2024-01-18T00:00:00,2024-01-19T00:00:00,
34031,210865,HCE-20231208-5395,2024-01-18T00:00:00,2024-01-19T00:00:00,NO CAUSE FOR ACTION INSPECTION
34032,210870,HCE-20240117-1863,2024-01-19T00:00:00,2024-01-19T00:00:00,
34033,210645,HCE-20231219-5477,2024-01-05T00:00:00,2024-01-08T00:00:00,
34034,210646,HCE-20231215-5451,2024-01-05T00:00:00,2024-01-08T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34035,210647,HCE-20231219-5476,2024-01-05T00:00:00,2024-01-08T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34036,210730,HCE-20231002-4810,2024-01-10T00:00:00,2024-01-11T00:00:00,
34037,210731,HCE-20231108-5151,2024-01-10T00:00:00,2024-01-11T00:00:00,
34038,210738,HCE-20231026-5054,2024-01-10T00:00:00,2024-01-11T00:00:00,
34039,210739,HCE-20231122-5276,2024-01-10T00:00:00,2024-01-11T00:00:00,
34040,210740,HCE-20231205-5346,2024-01-10T00:00:00,2024-01-11T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34041,210741,HCE-20231129-5302,2024-01-10T00:00:00,2024-01-11T00:00:00,NO CAUSE FOR ACTION INSPECTION
34042,210932,HCE-20230713-3767,2024-01-23T00:00:00,2024-01-24T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34043,210933,HCE-20230814-4199,2024-01-23T00:00:00,2024-01-24T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34044,210934,HCE-20230718-3833,2024-01-23T00:00:00,2024-01-24T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34045,210968,HCE-20230627-3543,2024-01-25T00:00:00,2024-01-26T00:00:00,
34046,210976,HCE-20240119-1899,2024-01-25T00:00:00,2024-01-26T00:00:00,
34047,211005,HCE-20231025-5047,2024-01-26T00:00:00,2024-01-29T00:00:00,
34048,211012,HCE-20230829-4444,2024-01-29T00:00:00,2024-01-29T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34049,211014,HCE-20230706-3660,2024-01-29T00:00:00,2024-01-29T00:00:00,
34050,211042,HCE-20231207-5382,2024-01-30T00:00:00,2024-01-30T00:00:00,
34051,211046,HCE-20240108-1067,2024-01-30T00:00:00,2024-01-30T00:00:00,
34052,211065,HCE-20231025-5049,2024-01-30T00:00:00,2024-01-31T00:00:00,NO CAUSE FOR ACTION INSPECTION
34053,211066,HCE-20230913-4654,2024-01-30T00:00:00,2024-01-31T00:00:00,
34054,211067,HCE-20230127-1859,2024-01-30T00:00:00,2024-01-31T00:00:00,
34055,211068,HCE-20231019-4974,2024-01-30T00:00:00,2024-01-31T00:00:00,NO CAUSE FOR ACTION INSPECTION
34056,211069,HCE-20230817-4271,2024-01-30T00:00:00,2024-01-31T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34057,211070,HCE-20231113-5201,2024-01-30T00:00:00,2024-01-31T00:00:00,NO CAUSE FOR ACTION INSPECTION
34058,211072,HCE-20240129-1987,2024-01-31T00:00:00,2024-01-31T00:00:00,
34059,211079,HCE-20231220-5513,2024-01-31T00:00:00,2024-01-31T00:00:00,NO CAUSE FOR ACTION INSPECTION
34060,210563,HCE-20231228-5565,2024-01-02T00:00:00,2024-01-03T00:00:00,
34061,210565,HCE-20230823-4355,2024-01-02T00:00:00,2024-01-03T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34062,210567,HCE-20231130-5319,2024-01-02T00:00:00,2024-01-03T00:00:00,
34063,210606,HCE-20231115-5209,2024-01-02T00:00:00,2024-01-04T00:00:00,
34064,210608,HCE-20230815-4218,2024-01-03T00:00:00,2024-01-04T00:00:00,
34065,210611,HCE-20240102-1005,2024-01-03T00:00:00,2024-01-04T00:00:00,
34066,211015,HCE-20231121-5263,2024-01-25T00:00:00,2024-01-29T00:00:00,
34067,211016,HCE-20230918-4712,2024-01-25T00:00:00,2024-01-29T00:00:00,
34068,211017,HCE-20231130-5324,2024-01-26T00:00:00,2024-01-29T00:00:00,
34069,211037,HCE-20231219-5490,2024-01-29T00:00:00,2024-01-30T00:00:00,
34070,211073,HCE-20231128-5291,2024-01-30T00:00:00,2024-01-31T00:00:00,
34071,211074,HCE-20231102-5097,2024-01-30T00:00:00,2024-01-31T00:00:00,
34072,211075,HCE-20240126-1978,2024-01-30T00:00:00,2024-01-31T00:00:00,
34073,210578,HCE-20231220-5493,2023-12-27T00:00:00,2024-01-03T00:00:00,
34074,210626,HCE-20230922-4749,2024-01-04T00:00:00,2024-01-05T00:00:00,
34075,210629,HCE-20240102-1012,2024-01-04T00:00:00,2024-01-05T00:00:00,
34076,210678,HCE-20240102-1013,2024-01-09T00:00:00,2024-01-09T00:00:00,
34077,210946,HCE-20240102-1013,2024-01-24T00:00:00,2024-01-25T00:00:00,
34078,210662,HCE-20230822-4328,2024-01-05T00:00:00,2024-01-08T00:00:00,
34079,210663,HCE-20230925-4772,2024-01-08T00:00:00,2024-01-08T00:00:00,
34080,210756,HCE-20240110-1806,2024-01-12T00:00:00,2024-01-12T00:00:00,
34081,210956,HCE-20231020-4997,2024-01-25T00:00:00,2024-01-25T00:00:00,
34082,210957,HCE-20230914-4675,2024-01-25T00:00:00,2024-01-25T00:00:00,
34083,210958,HCE-20231201-5327,2024-01-23T00:00:00,2024-01-25T00:00:00,
34100,211098,HCE-20231109-5171,2024-01-30T00:00:00,2024-02-01T00:00:00,
34101,211099,HCE-20231116-5227,2024-01-31T00:00:00,2024-02-01T00:00:00,NO CAUSE FOR ACTION INSPECTION
34102,211100,HCE-20231116-5222,2024-01-31T00:00:00,2024-02-01T00:00:00,NO CAUSE FOR ACTION INSPECTION
34103,211101,HCE-20230821-4302,2024-01-31T00:00:00,2024-02-01T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34104,211146,HCE-20240109-1079,2024-02-02T00:00:00,2024-02-02T00:00:00,NO CAUSE FOR ACTION INSPECTION
34105,211147,HCE-20231220-5515,2024-02-02T00:00:00,2024-02-02T00:00:00,
34106,211183,HCE-20231208-5403,2024-02-05T00:00:00,2024-02-05T00:00:00,NO CAUSE FOR ACTION INSPECTION
34107,211212,HCE-20230811-4195,2024-02-07T00:00:00,2024-02-07T00:00:00,
34108,211562,HCE-20231229-5573,2024-02-27T00:00:00,2024-02-28T00:00:00,
34109,211563,HCE-20240118-1877,2024-02-27T00:00:00,2024-02-28T00:00:00,
34110,211564,HCE-20231120-5248,2024-02-27T00:00:00,2024-02-28T00:00:00,
34111,211566,HCE-20231013-4893,2024-02-28T00:00:00,2024-02-28T00:00:00,
34112,211567,HCE-20231117-5239,2024-02-28T00:00:00,2024-02-28T00:00:00,
34113,211569,HCE-20240116-1852,2024-02-27T00:00:00,2024-02-28T00:00:00,
34114,211184,HCE-20231211-5410,2024-02-05T00:00:00,2024-02-05T00:00:00,
34115,211185,HCE-20240117-1863,2024-02-05T00:00:00,2024-02-06T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34116,211199,HCE-20230915-4690,2024-02-06T00:00:00,2024-02-06T00:00:00,
34117,211207,HCE-20231218-5474,2024-02-06T00:00:00,2024-02-07T00:00:00,
34118,211208,HCE-20230823-4354,2024-02-06T00:00:00,2024-02-07T00:00:00,
34119,211214,HCE-20231122-5276,2024-02-02T00:00:00,2024-02-07T00:00:00,
34120,211215,HCE-20240124-1935,2024-02-02T00:00:00,2024-02-07T00:00:00,
34121,211216,HCE-20231101-5084,2024-02-02T00:00:00,2024-02-07T00:00:00,
34122,211217,HCE-20240131-2018,2024-02-06T00:00:00,2024-02-07T00:00:00,
34123,211227,HCE-20231013-4894,2024-02-07T00:00:00,2024-02-08T00:00:00,
34124,211231,HCE-20240102-1019,2024-02-08T00:00:00,2024-02-08T00:00:00,
34125,211255,HCE-20231019-4993,2024-02-08T00:00:00,2024-02-09T00:00:00,
34126,211259,HCE-20240112-1837,2024-02-09T00:00:00,2024-02-09T00:00:00,
34127,211260,HCE-20230823-4352,2024-02-08T00:00:00,2024-02-09T00:00:00,
34128,211265,HCE-20230823-4357,2024-02-12T00:00:00,2024-02-13T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34129,211270,HCE-20231208-5404,2024-02-12T00:00:00,2024-02-13T00:00:00,
34130,211271,HCE-20230518-3171,2024-02-12T00:00:00,2024-02-13T00:00:00,
34131,211331,HCE-20240123-1917,2024-02-13T00:00:00,2024-02-15T00:00:00,
34132,211333,HCE-20240119-1902,2024-02-08T00:00:00,2024-02-15T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34133,211337,HCE-20231211-5408,2024-02-14T00:00:00,2024-02-15T00:00:00,
34134,211338,HCE-20240105-1042,2024-02-15T00:00:00,2024-02-15T00:00:00,
34135,211339,HCE-20240205-2095,2024-02-14T00:00:00,2024-02-15T00:00:00,
34136,211340,HCE-20231129-5307,2024-02-15T00:00:00,2024-02-15T00:00:00,
34137,211372,HCE-20230725-3941,2024-02-16T00:00:00,2024-02-16T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34138,211373,HCE-20231220-5509,2024-02-16T00:00:00,2024-02-16T00:00:00,
34139,211375,HCE-20240119-1901,2024-02-16T00:00:00,2024-02-16T00:00:00,
34140,211376,HCE-20230525-3265,2024-02-16T00:00:00,2024-02-16T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34141,211377,HCE-20231016-4911,2024-02-16T00:00:00,2024-02-16T00:00:00,
34142,211378,HCE-20240125-1961,2024-02-16T00:00:00,2024-02-16T00:00:00,
34143,211379,HCE-20240102-1013,2024-02-16T00:00:00,2024-02-16T00:00:00,
34144,211380,HCE-20231107-5139,2024-02-15T00:00:00,2024-02-16T00:00:00,
34145,211381,HCE-20240109-1077,2024-02-15T00:00:00,2024-02-16T00:00:00,NO CAUSE FOR ACTION INSPECTION
34146,211382,HCE-20231103-5118,2024-02-15T00:00:00,2024-02-16T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34147,211387,HCE-20231228-5565,2024-02-16T00:00:00,2024-02-20T00:00:00,
34148,211388,HCE-20240103-1028,2024-02-16T00:00:00,2024-02-20T00:00:00,
34149,211398,HCE-20231031-5077,2024-02-20T00:00:00,2024-02-20T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34150,211399,HCE-20240108-1056,2024-02-20T00:00:00,2024-02-20T00:00:00,
34151,211405,HCE-20240129-1993,2024-02-20T00:00:00,2024-02-21T00:00:00,
34152,211409,HCE-20231215-5458,2024-02-16T00:00:00,2024-02-21T00:00:00,
34153,211411,HCE-20231215-5459,2024-02-16T00:00:00,2024-02-21T00:00:00,
34154,211412,HCE-20231215-5462,2024-02-16T00:00:00,2024-02-21T00:00:00,NO CAUSE FOR ACTION INSPECTION
34155,211413,HCE-20231215-5461,2024-02-16T00:00:00,2024-02-21T00:00:00,
34156,211414,HCE-20231215-5463,2024-02-16T00:00:00,2024-02-21T00:00:00,
34157,211416,HCE-20231215-5464,2024-02-16T00:00:00,2024-02-21T00:00:00,NO CAUSE FOR ACTION INSPECTION
34158,211417,HCE-20231215-5457,2024-02-16T00:00:00,2024-02-21T00:00:00,NO CAUSE FOR ACTION INSPECTION
34159,211418,HCE-20231215-5455,2024-02-16T00:00:00,2024-02-21T00:00:00,NO CAUSE FOR ACTION INSPECTION
34160,211419,HCE-20231215-5454,2024-02-16T00:00:00,2024-02-21T00:00:00,NO CAUSE FOR ACTION INSPECTION
34161,211420,HCE-20231215-5453,2024-02-16T00:00:00,2024-02-21T00:00:00,NO CAUSE FOR ACTION INSPECTION
34162,211421,HCE-20231215-5450,2024-02-16T00:00:00,2024-02-21T00:00:00,NO CAUSE FOR ACTION INSPECTION
34163,211496,HCE-20231228-5564,2024-02-22T00:00:00,2024-02-23T00:00:00,
34164,211509,HCE-20231005-4837,2024-02-23T00:00:00,2024-02-26T00:00:00,
34165,211517,HCE-20231115-5212,2024-02-26T00:00:00,2024-02-26T00:00:00,
34166,211540,HCE-20240209-2135,2024-02-27T00:00:00,2024-02-27T00:00:00,
34167,211250,HCE-20240103-1023,2024-02-08T00:00:00,2024-02-09T00:00:00,
34168,211251,HCE-20240102-1009,2024-02-08T00:00:00,2024-02-09T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34169,211252,HCE-20240205-2097,2024-02-08T00:00:00,2024-02-09T00:00:00,
34170,211365,HCE-20231130-5314,2024-02-15T00:00:00,2024-02-16T00:00:00,
34171,211366,HCE-20231221-5521,2024-02-15T00:00:00,2024-02-16T00:00:00,
34172,211367,HCE-20240212-2146,2024-02-15T00:00:00,2024-02-16T00:00:00,
34173,211468,HCE-20231219-5491,2024-02-22T00:00:00,2024-02-22T00:00:00,
34174,211534,HCE-20240223-2247,2024-02-27T00:00:00,2024-02-27T00:00:00,
34175,211587,HCE-20240116-1849,2024-02-28T00:00:00,2024-02-29T00:00:00,
34176,211588,HCE-20240131-2026,2024-02-28T00:00:00,2024-02-29T00:00:00,
34177,211602,HCE-20240229-2296,2024-02-29T00:00:00,2024-02-29T00:00:00,
34178,211105,HCE-20230823-4356,2024-01-03T00:00:00,2024-02-01T00:00:00,
34179,211106,HCE-20231220-5501,2024-01-30T00:00:00,2024-02-01T00:00:00,
34180,211132,HCE-20231228-5560,2024-02-02T00:00:00,2024-02-02T00:00:00,
34181,211389,HCE-20231019-4985,2024-02-16T00:00:00,2024-02-20T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34182,211392,HCE-20240125-1960,2024-02-16T00:00:00,2024-02-20T00:00:00,
34183,211393,HCE-20240118-1875,2024-02-16T00:00:00,2024-02-20T00:00:00,
34184,211096,HCE-20230905-4520,2024-01-31T00:00:00,2024-02-01T00:00:00,
34185,211127,HCE-20231020-5001,2024-02-01T00:00:00,2024-02-02T00:00:00,
34186,211130,HCE-20231025-5040,2024-02-01T00:00:00,2024-02-02T00:00:00,
34187,211131,HCE-20230918-4711,2024-02-01T00:00:00,2024-02-02T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34188,211133,HCE-20231207-5378,2024-02-01T00:00:00,2024-02-02T00:00:00,
34189,211134,HCE-20231207-5380,2024-02-01T00:00:00,2024-02-02T00:00:00,NO CAUSE FOR ACTION INSPECTION
34190,211136,HCE-20231213-5424,2024-02-01T00:00:00,2024-02-02T00:00:00,
34191,211138,HCE-20231207-5377,2024-02-01T00:00:00,2024-02-02T00:00:00,
34192,211170,HCE-20230612-3404,2024-02-02T00:00:00,2024-02-05T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34193,211173,HCE-20231117-5245,2024-01-31T00:00:00,2024-02-05T00:00:00,
34194,211209,HCE-20231228-5561,2024-02-06T00:00:00,2024-02-07T00:00:00,
34195,211253,HCE-20240119-1895,2024-02-08T00:00:00,2024-02-09T00:00:00,
34196,211254,HCE-20240102-1020,2024-02-08T00:00:00,2024-02-09T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34197,211285,HCE-20230918-4704,2024-02-13T00:00:00,2024-02-13T00:00:00,
34198,211306,HCE-20230922-4745,2024-02-13T00:00:00,2024-02-14T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34199,211310,HCE-20230815-4235,2024-02-13T00:00:00,2024-02-14T00:00:00,
34200,211311,HCE-20231116-5217,2024-02-13T00:00:00,2024-02-14T00:00:00,
34201,211312,HCE-20231128-5291,2024-02-13T00:00:00,2024-02-14T00:00:00,
34202,211313,HCE-20231218-5474,2024-02-13T00:00:00,2024-02-14T00:00:00,
34203,211325,HCE-20230816-4249,2024-02-14T00:00:00,2024-02-15T00:00:00,
34204,211326,HCE-20231109-5173,2024-02-14T00:00:00,2024-02-15T00:00:00,
34205,211327,HCE-20240103-1027,2024-02-14T00:00:00,2024-02-15T00:00:00,NO CAUSE FOR ACTION INSPECTION
34206,211329,HCE-20231229-5578,2024-02-09T00:00:00,2024-02-15T00:00:00,
34207,211334,HCE-20231003-4817,2024-02-14T00:00:00,2024-02-15T00:00:00,
34208,211394,HCE-20231207-5383,2024-02-20T00:00:00,2024-02-20T00:00:00,
34209,211570,HCE-20240222-2234,2024-02-28T00:00:00,2024-02-28T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34210,211590,HCE-20230905-4518,2024-02-27T00:00:00,2024-02-29T00:00:00,
34211,211407,HCE-20230905-4520,2024-02-20T00:00:00,2024-02-21T00:00:00,
34212,211408,HCE-20231127-5279,2024-02-20T00:00:00,2024-02-21T00:00:00,
34213,211520,HCE-20231012-4886,2024-02-26T00:00:00,2024-02-26T00:00:00,
34214,211521,HCE-20231020-5001,2024-02-26T00:00:00,2024-02-26T00:00:00,
34215,211592,HCE-20231219-5485,2024-02-27T00:00:00,2024-02-29T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34216,211605,HCE-20231004-4832,2024-02-29T00:00:00,2024-02-29T00:00:00,
34217,211594,HCE-20240223-2242,2024-02-28T00:00:00,2024-02-29T00:00:00,
34218,211595,HCE-20231218-5474,2024-02-28T00:00:00,2024-02-29T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34219,211603,HCE-20240209-2138,2024-02-29T00:00:00,2024-02-29T00:00:00,
34220,211604,HCE-20240102-1012,2024-02-29T00:00:00,2024-02-29T00:00:00,
34221,211607,HCE-20240129-1986,2024-02-28T00:00:00,2024-02-29T00:00:00,
34222,211289,HCE-20231122-5271,2024-02-13T00:00:00,2024-02-13T00:00:00,
34223,211290,HCE-20231220-5512,2024-02-13T00:00:00,2024-02-13T00:00:00,
34224,211291,HCE-20231025-5040,2024-02-13T00:00:00,2024-02-13T00:00:00,
34225,211293,HCE-20231002-4811,2024-02-13T00:00:00,2024-02-13T00:00:00,
34226,211305,HCE-20240118-1886,2024-02-07T00:00:00,2024-02-14T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
34227,211307,HCE-20231222-5542,2024-02-07T00:00:00,2024-02-14T00:00:00,
34228,211309,HCE-20240102-1016,2024-02-07T00:00:00,2024-02-14T00:00:00,
34229,211330,HCE-20240123-1920,2024-02-14T00:00:00,2024-02-15T00:00:00,
34230,211332,HCE-20240209-2139,2024-02-14T00:00:00,2024-02-15T00:00:00,
34231,211335,HCE-20230915-4692,2024-02-14T00:00:00,2024-02-15T00:00:00,
34232,211336,HCE-20231120-5252,2024-02-14T00:00:00,2024-02-15T00:00:00,
